Customer ID,Product ID,Category,Sub-Category,Product Name
DR-12880,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
DR-12880,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors
DR-12880,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
JK-15625,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
MV-17485,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
MV-17485,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
BP-11155,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
DH-13075,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
DH-13075,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
DH-13075,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
DH-13075,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968
DH-13075,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
DH-13075,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
DH-13075,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
LH-16900,TEC-PH-10002496,Technology,Phones,Cisco SPA301
LH-16900,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
LH-16900,TEC-AC-10004877,Technology,Accessories,Imation�30456 USB�Flash Drive�8GB
DK-13090,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
SS-20410,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
FP-14320,OFF-LA-10003498,Office Supplies,Labels,Avery 475
FP-14320,OFF-LA-10004484,Office Supplies,Labels,Avery 476
LC-17050,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
AS-10240,OFF-AR-10003732,Office Supplies,Art,Newell 333
HG-15025,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
HG-15025,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
BW-11065,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock"
BH-11710,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
JP-16135,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
JP-16135,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
JM-16195,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
JM-16195,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
FH-14365,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
MC-17575,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
EB-13870,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP�Telephone
PM-19135,OFF-LA-10004545,Office Supplies,Labels,Avery 50
AR-10345,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
SS-20875,OFF-LA-10001641,Office Supplies,Labels,Avery 518
SS-20875,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
SC-20440,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back"
SC-20440,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
EA-14035,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
TP-21130,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
BP-11290,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
BP-11290,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
LM-17065,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
KT-16465,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915
AP-10915,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
AP-10915,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
JD-15790,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
XP-21865,OFF-AR-10001547,Office Supplies,Art,Newell 311
XP-21865,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes
XP-21865,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
JK-16090,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
JK-16090,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
JK-16090,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
JK-16090,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
MG-18205,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
MG-18205,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
PG-18820,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips
PG-18820,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black"
PG-18820,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
PG-18820,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
PG-18820,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
LD-17005,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
LD-17005,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock"
LD-17005,OFF-LA-10000121,Office Supplies,Labels,Avery 48
LD-17005,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
CR-12730,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
MN-17935,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone
MN-17935,OFF-PA-10000552,Office Supplies,Paper,Xerox 200
RD-19900,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
JP-16135,OFF-AR-10003504,Office Supplies,Art,Newell 347
KE-16420,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
KE-16420,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
DL-13315,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
DL-13315,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
DL-13315,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
KB-16240,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
JD-16150,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper
JD-16150,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
JD-16150,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone
SR-20740,OFF-PA-10003797,Office Supplies,Paper,Xerox 209
AC-10450,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard
LS-17245,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
LS-17245,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
LS-17245,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
LS-17245,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
LS-17245,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
CS-12175,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
CS-12175,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
CS-12175,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
CS-12175,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
AR-10510,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
KB-16405,OFF-PA-10000418,Office Supplies,Paper,Xerox 189
KB-16405,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
KB-16405,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair
KB-16405,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
MM-17920,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
MM-17920,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
RF-19735,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
BP-11290,OFF-LA-10000262,Office Supplies,Labels,Avery 494
BP-11290,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black"
MJ-17740,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
MJ-17740,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
MJ-17740,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
DO-13645,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
MV-17485,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
MG-17875,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
MG-17875,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
BS-11665,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
BS-11665,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
BS-11665,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
BS-11665,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
BS-11665,OFF-PA-10001639,Office Supplies,Paper,Xerox 203
BS-11665,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
BS-11665,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
PO-19180,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
PO-19180,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
PO-19180,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
PO-19180,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
PO-19180,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings
DA-13450,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
AH-10690,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
AH-10690,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers
AH-10690,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
AH-10690,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
JK-15730,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
MS-17530,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
JK-15640,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
CM-12235,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
CM-12235,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994
CM-12235,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
RS-19420,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors
RS-19420,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
RS-19420,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
BP-11185,OFF-AR-10004078,Office Supplies,Art,Newell 312
BP-11185,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
MA-17995,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
EB-13705,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
RD-19900,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"
ME-17320,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
EH-14005,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
EH-14005,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
FM-14290,OFF-AR-10001954,Office Supplies,Art,Newell 331
FG-14260,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
FG-14260,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
FG-14260,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
MV-17485,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
JW-15220,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
JW-15220,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
JW-15220,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
EH-13765,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
EH-13765,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener
LS-17245,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders
LS-17245,TEC-AC-10003610,Technology,Accessories,Logitech�Illuminated - Keyboard
BP-11050,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
CC-12220,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902
JM-15580,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
RD-19720,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910
RD-19720,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
RD-19720,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
SS-20410,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
KD-16495,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
PL-18925,OFF-LA-10003498,Office Supplies,Labels,Avery 475
PL-18925,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper
ZD-21925,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock"
ZD-21925,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
LS-16945,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
PB-18805,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders
PC-18745,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
FM-14290,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
FM-14290,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper
FM-14290,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
FM-14290,OFF-LA-10000414,Office Supplies,Labels,Avery 503
FM-14290,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
KD-16495,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
KD-16495,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
KD-16495,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
KD-16495,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders
SC-20680,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
DW-13585,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors
PF-19120,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
PF-19120,OFF-LA-10002762,Office Supplies,Labels,Avery 485
PF-19120,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
PF-19120,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
PF-19120,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
PF-19120,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
PF-19120,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
PF-19120,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
PF-19120,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
PF-19120,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
DK-13225,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
RB-19435,OFF-AR-10001177,Office Supplies,Art,Newell 349
GD-14590,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
RA-19885,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
DB-13555,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal
DB-13555,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories
RL-19615,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
RL-19615,OFF-PA-10004100,Office Supplies,Paper,Xerox 216
RL-19615,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S
RL-19615,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters
RL-19615,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
RL-19615,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
RB-19465,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown"
RB-19465,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
RB-19465,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
JF-15295,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition�Headset
JF-15295,OFF-LA-10004178,Office Supplies,Labels,Avery 491
RW-19690,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
RW-19690,OFF-AR-10000940,Office Supplies,Art,Newell 343
VG-21790,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
JM-15265,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke"
JM-15265,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
JM-15265,OFF-PA-10004983,Office Supplies,Paper,Xerox 23
JM-15265,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
BE-11455,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
CB-12535,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes
CB-12535,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
CB-12535,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
CB-12535,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
SD-20485,OFF-PA-10001826,Office Supplies,Paper,Xerox 207
SG-20890,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
TS-21430,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
TS-21430,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
DK-13225,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
DK-13225,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
DK-13225,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
DK-13225,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
ML-17395,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
MA-17560,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone
MA-17560,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
